ISO3,Country,Residence Type,Service Type,Year,Coverage,Population,Service level
MOZ,Mozambique,rural,Sanitation,2017,38.49657,7098824.528,Open defecation
MOZ,Mozambique,urban,Sanitation,2017,9.53934,966267.7581,Open defecation
MOZ,Mozambique,total,Drinking water,2017,11.9306,3408504.813,Surface water
MOZ,Mozambique,rural,Drinking water,2017,17.0008,3134972.951,Surface water
MOZ,Mozambique,urban,Drinking water,2017,2.7004,273531.7558,Surface water
MOZ,Mozambique,rural,Sanitation,2017,16.16575,2980988.137,Safely managed service
MOZ,Mozambique,total,Sanitation,2017,36.6863,10481070.82,Unimproved
MOZ,Mozambique,rural,Sanitation,2017,42.25609,7792084.09,Unimproved
MOZ,Mozambique,urban,Sanitation,2017,26.54664,2688987.669,Unimproved
MOZ,Mozambique,total,Drinking water,2017,25.11718,7175837.701,Unimproved
MOZ,Mozambique,rural,Drinking water,2017,33.38446,6156143.151,Unimproved
MOZ,Mozambique,urban,Drinking water,2017,10.0668,1019695.681,Unimproved
MOZ,Mozambique,total,Sanitation,2018,31.94672,9399963.754,At least basic
MOZ,Mozambique,urban,Sanitation,2018,55.80077,5908780.188,At least basic
MOZ,Mozambique,total,Drinking water,2018,55.41399,16304943.61,At least basic
MOZ,Mozambique,rural,Drinking water,2018,40.15383,7562898.303,At least basic
MOZ,Mozambique,urban,Drinking water,2018,82.55729,8742044.747,At least basic
MOZ,Mozambique,rural,Sanitation,2018,1.38049,260012.5287,Basic service
MOZ,Mozambique,total,Sanitation,2018,4.58744,1349801.827,Limited service
MOZ,Mozambique,rural,Sanitation,2018,1.71302,322643.5097,Limited service
MOZ,Mozambique,urban,Sanitation,2018,9.70018,1027158.267,Limited service
MOZ,Mozambique,total,Drinking water,2018,9.5653,2814482.969,Limited service
MOZ,Mozambique,rural,Drinking water,2018,11.70091,2203845.285,Limited service
MOZ,Mozambique,urban,Drinking water,2018,5.76668,610637.601,Limited service
MOZ,Mozambique,total,Sanitation,2018,26.48039,7791557.209,Open defecation
MOZ,Mozambique,rural,Sanitation,2018,36.49116,6873040.534,Open defecation
MOZ,Mozambique,urban,Sanitation,2018,8.6742,918516.4558,Open defecation
MOZ,Mozambique,total,Drinking water,2018,11.60768,3415430.191,Surface water
MOZ,Mozambique,rural,Drinking water,2018,16.68844,3143237.073,Surface water
MOZ,Mozambique,urban,Drinking water,2018,2.57051,272193.0239,Surface water
MOZ,Mozambique,rural,Sanitation,2018,17.15531,3231170.707,Safely managed service
MOZ,Mozambique,total,Sanitation,2018,36.98546,10882555.21,Unimproved
MOZ,Mozambique,rural,Sanitation,2018,43.26003,8147944.723,Unimproved
MOZ,Mozambique,urban,Sanitation,2018,25.82485,2734610.09,Unimproved
MOZ,Mozambique,total,Drinking water,2018,23.41303,6889021.234,Unimproved
MOZ,Mozambique,rural,Drinking water,2018,31.45681,5924831.339,Unimproved
MOZ,Mozambique,urban,Drinking water,2018,9.10552,964189.6282,Unimproved
MOZ,Mozambique,total,Sanitation,2019,33.35031,10100340.19,At least basic
MOZ,Mozambique,urban,Sanitation,2019,57.21089,6329081.6,At least basic
MOZ,Mozambique,total,Drinking water,2019,57.57537,17437042.8,At least basic
MOZ,Mozambique,rural,Drinking water,2019,42.43286,8156813.996,At least basic
MOZ,Mozambique,urban,Drinking water,2019,83.88738,9280227.805,At least basic
MOZ,Mozambique,rural,Sanitation,2019,1.45921,280501.8029,Basic service
MOZ,Mozambique,total,Sanitation,2019,4.64354,1406324.097,Limited service
MOZ,Mozambique,rural,Sanitation,2019,1.6317,313659.2982,Limited service
MOZ,Mozambique,urban,Sanitation,2019,9.877,1092664.717,Limited service
MOZ,Mozambique,total,Drinking water,2019,9.42122,2853271.175,Limited service
MOZ,Mozambique,rural,Drinking water,2019,11.66189,2241750.879,Limited service
MOZ,Mozambique,urban,Drinking water,2019,5.52775,611520.1379,Limited service
MOZ,Mozambique,total,Sanitation,2019,24.74128,7493043.693,Open defecation
MOZ,Mozambique,rural,Sanitation,2019,34.48574,6629148.999,Open defecation
MOZ,Mozambique,urban,Sanitation,2019,7.80906,863894.2817,Open defecation
MOZ,Mozambique,total,Drinking water,2019,11.28574,3417952.837,Surface water
MOZ,Mozambique,rural,Drinking water,2019,16.37608,3147953.84,Surface water
MOZ,Mozambique,urban,Drinking water,2019,2.44062,269998.8097,Surface water
MOZ,Mozambique,rural,Sanitation,2019,18.15939,3490756.193,Safely managed service
MOZ,Mozambique,total,Sanitation,2019,37.26487,11285887.02,Unimproved
MOZ,Mozambique,rural,Sanitation,2019,44.26397,8508805.698,Unimproved
MOZ,Mozambique,urban,Sanitation,2019,25.10306,2777081.401,Unimproved
MOZ,Mozambique,total,Drinking water,2019,21.71768,6577328.192,Unimproved
MOZ,Mozambique,rural,Drinking water,2019,29.52916,5676353.286,Unimproved
MOZ,Mozambique,urban,Drinking water,2019,8.14425,900975.2473,Unimproved
MOZ,Mozambique,total,Sanitation,2020,34.77058,10840854.68,At least basic
MOZ,Mozambique,urban,Sanitation,2020,58.62376,6776331.848,At least basic
MOZ,Mozambique,total,Drinking water,2020,59.76011,18632150.19,At least basic
MOZ,Mozambique,rural,Drinking water,2020,44.75698,8780969.252,At least basic
MOZ,Mozambique,urban,Drinking water,2020,85.22505,9851180.17,At least basic
MOZ,Mozambique,rural,Sanitation,2020,1.53906,301951.7698,Basic service
MOZ,Mozambique,total,Sanitation,2020,4.69207,1462906.243,Limited service
MOZ,Mozambique,rural,Sanitation,2020,1.53473,301101.9422,Limited service
MOZ,Mozambique,urban,Sanitation,2020,10.05106,1161804.238,Limited service
MOZ,Mozambique,total,Drinking water,2020,9.24341,2881931.759,Limited service
MOZ,Mozambique,rural,Drinking water,2020,11.57778,2271469.953,Limited service
MOZ,Mozambique,urban,Drinking water,2020,5.28126,610461.6923,Limited service
MOZ,Mozambique,total,Sanitation,2020,23.01295,7175033.284,Open defecation
MOZ,Mozambique,rural,Sanitation,2020,32.48032,6372384.326,Open defecation
MOZ,Mozambique,urban,Sanitation,2020,6.94392,802648.6799,Open defecation
MOZ,Mozambique,total,Drinking water,2020,10.96494,3418674.777,Surface water
MOZ,Mozambique,rural,Drinking water,2020,16.06373,3151577.365,Surface water
MOZ,Mozambique,urban,Drinking water,2020,2.31073,267097.2795,Surface water
MOZ,Mozambique,rural,Sanitation,2020,19.17798,3762570.602,Safely managed service
MOZ,Mozambique,total,Sanitation,2020,37.52439,11699444.79,Unimproved
MOZ,Mozambique,rural,Sanitation,2020,45.26791,8881209.352,Unimproved
MOZ,Mozambique,urban,Sanitation,2020,24.38126,2818235.234,Unimproved
MOZ,Mozambique,total,Drinking water,2020,20.03154,6245482.274,Unimproved
MOZ,Mozambique,rural,Drinking water,2020,27.60152,5415201.43,Unimproved
MOZ,Mozambique,urban,Drinking water,2020,7.18297,830280.8577,Unimproved
MOZ,Mozambique,total,Sanitation,2021,36.07188,11570803.12,At least basic
MOZ,Mozambique,urban,Sanitation,2021,59.97843,7239373.282,At least basic
MOZ,Mozambique,total,Drinking water,2021,61.48093,19721282.69,At least basic
MOZ,Mozambique,rural,Drinking water,2021,46.53663,9310634.789,At least basic
MOZ,Mozambique,urban,Drinking water,2021,86.25254,10410648.27,At least basic
MOZ,Mozambique,rural,Sanitation,2021,1.60779,321671.7007,Basic service
MOZ,Mozambique,total,Sanitation,2021,4.86973,1562067.421,Limited service
MOZ,Mozambique,rural,Sanitation,2021,1.6038,320874.5997,Limited service
MOZ,Mozambique,urban,Sanitation,2021,10.28332,1241192.838,Limited service
MOZ,Mozambique,total,Drinking water,2021,9.51962,3053615.307,Limited service
MOZ,Mozambique,rural,Drinking water,2021,12.03814,2408484.367,Limited service
MOZ,Mozambique,urban,Drinking water,2021,5.34493,645131.025,Limited service
MOZ,Mozambique,total,Sanitation,2021,21.29513,6830852.75,Open defecation
MOZ,Mozambique,rural,Sanitation,2021,30.4749,6097147.118,Open defecation
MOZ,Mozambique,urban,Sanitation,2021,6.07878,733705.8405,Open defecation
MOZ,Mozambique,total,Drinking water,2021,10.64505,3414619.215,Surface water
MOZ,Mozambique,rural,Drinking water,2021,15.75137,3151393.539,Surface water
MOZ,Mozambique,urban,Drinking water,2021,2.18083,263225.7837,Surface water
MOZ,Mozambique,rural,Sanitation,2021,20.04166,4009758.314,Safely managed service
MOZ,Mozambique,total,Sanitation,2021,37.76326,12113348.71,Unimproved
MOZ,Mozambique,rural,Sanitation,2021,46.27185,9257660.262,Unimproved
MOZ,Mozambique,urban,Sanitation,2021,23.65947,2855689.04,Unimproved
MOZ,Mozambique,total,Drinking water,2021,18.3544,5887554.785,Unimproved
MOZ,Mozambique,rural,Drinking water,2021,25.67387,5136599.306,Unimproved
MOZ,Mozambique,urban,Drinking water,2021,6.22169,750955.9207,Unimproved
MOZ,Mozambique,total,Sanitation,2022,37.3798,12323938.8,At least basic
MOZ,Mozambique,urban,Sanitation,2022,61.33311,7721880.904,At least basic
MOZ,Mozambique,total,Drinking water,2022,63.19537,20835207.49,At least basic
MOZ,Mozambique,rural,Drinking water,2022,48.31627,9846589.566,At least basic
MOZ,Mozambique,urban,Drinking water,2022,87.28004,10988618,At least basic
MOZ,Mozambique,rural,Sanitation,2022,1.67651,341663.9647,Basic service
MOZ,Mozambique,total,Sanitation,2022,5.04964,1664841.795,Limited service
MOZ,Mozambique,rural,Sanitation,2022,1.67288,340922.852,Limited service
MOZ,Mozambique,urban,Sanitation,2022,10.51558,1323918.923,Limited service
MOZ,Mozambique,total,Drinking water,2022,9.79108,3228072.486,Limited service
MOZ,Mozambique,rural,Drinking water,2022,12.4985,2547125.687,Limited service
MOZ,Mozambique,urban,Drinking water,2022,5.4086,680946.874,Limited service
MOZ,Mozambique,total,Sanitation,2022,19.58877,6458322.907,Open defecation
MOZ,Mozambique,rural,Sanitation,2022,28.46948,5801922.83,Open defecation
MOZ,Mozambique,urban,Sanitation,2022,5.21363,656400.2691,Open defecation
MOZ,Mozambique,total,Drinking water,2022,10.32651,3404599.332,Surface water
MOZ,Mozambique,rural,Drinking water,2022,15.43901,3146384.466,Surface water
MOZ,Mozambique,urban,Drinking water,2022,2.05094,258214.9729,Surface water
MOZ,Mozambique,rural,Sanitation,2022,20.90534,4260393.899,Safely managed service
MOZ,Mozambique,total,Sanitation,2022,37.98179,12522414.5,Unimproved
MOZ,Mozambique,rural,Sanitation,2022,47.27579,9634544.452,Unimproved
MOZ,Mozambique,urban,Sanitation,2022,22.93768,2887869.904,Unimproved
MOZ,Mozambique,total,Drinking water,2022,16.68705,5501638.695,Unimproved
MOZ,Mozambique,rural,Drinking water,2022,23.74622,4839348.281,Unimproved
MOZ,Mozambique,urban,Drinking water,2022,5.26042,662290.1494,Unimproved
NGA,Nigeria,total,Sanitation,2000,7.27563,8938254.629,Basic service
NGA,Nigeria,rural,Sanitation,2000,5.6731,4541335.37,Basic service
NGA,Nigeria,urban,Sanitation,2000,10.27279,4396919.712,Basic service
NGA,Nigeria,total,Drinking water,2000,31.84147,39117876.17,Basic service
NGA,Nigeria,rural,Drinking water,2000,22.71315,18181955.02,Basic service
NGA,Nigeria,urban,Drinking water,2000,48.91384,20935922.33,Basic service
NGA,Nigeria,total,Sanitation,2000,24.68891,30330812.96,Limited service
NGA,Nigeria,rural,Sanitation,2000,15.06907,12062842.4,Limited service
NGA,Nigeria,urban,Sanitation,2000,42.68055,18267971.94,Limited service
NGA,Nigeria,total,Drinking water,2000,8.4953,10436644.05,Limited service
NGA,Nigeria,rural,Drinking water,2000,6.21179,4972557.866,Limited service
NGA,Nigeria,urban,Drinking water,2000,12.76607,5464086.601,Limited service
NGA,Nigeria,total,Sanitation,2000,24.29809,29850686.2,Open defecation
NGA,Nigeria,rural,Sanitation,2000,30.30276,24257464.36,Open defecation
NGA,Nigeria,urban,Sanitation,2000,13.06778,5593222.374,Open defecation
NGA,Nigeria,total,Drinking water,2000,23.04369,28309627.63,Surface water
NGA,Nigeria,rural,Drinking water,2000,31.8936,25530939.54,Surface water
NGA,Nigeria,urban,Drinking water,2000,6.49202,2778688.426,Surface water
NGA,Nigeria,total,Sanitation,2000,20.71901,25453710.49,Safely managed service
NGA,Nigeria,rural,Sanitation,2000,22.17646,17752330.34,Safely managed service
NGA,Nigeria,urban,Sanitation,2000,17.99319,7701380.797,Safely managed service
NGA,Nigeria,total,Drinking water,2000,12.60081,15480343.4,Safely managed service
NGA,Nigeria,rural,Drinking water,2000,8.90929,7131920.169,Safely managed service
NGA,Nigeria,urban,Drinking water,2000,19.50492,8348423.872,Safely managed service
NGA,Nigeria,total,Sanitation,2000,23.01837,28278519.6,Unimproved
NGA,Nigeria,rural,Sanitation,2000,26.77862,21436379.65,Unimproved
NGA,Nigeria,urban,Sanitation,2000,15.98569,6842137.032,Unimproved
NGA,Nigeria,total,Drinking water,2000,24.01874,29507493.07,Unimproved
NGA,Nigeria,rural,Drinking water,2000,30.27217,24232979.65,Unimproved
NGA,Nigeria,urban,Drinking water,2000,12.32315,5274510.395,Unimproved
NGA,Nigeria,total,Sanitation,2001,7.34523,9266205.683,Basic service
NGA,Nigeria,rural,Sanitation,2001,5.69044,4618088.79,Basic service
NGA,Nigeria,urban,Sanitation,2001,10.32975,4648116.824,Basic service
NGA,Nigeria,total,Drinking water,2001,32.76279,41331142.64,Basic service
NGA,Nigeria,rural,Drinking water,2001,23.57364,19131252.67,Basic service
NGA,Nigeria,urban,Drinking water,2001,49.33594,22199887.17,Basic service
NGA,Nigeria,total,Sanitation,2001,25.00565,31545300.71,Limited service
NGA,Nigeria,rural,Sanitation,2001,15.03976,12205560.44,Limited service
NGA,Nigeria,urban,Sanitation,2001,42.97968,19339739.04,Limited service
NGA,Nigeria,total,Drinking water,2001,8.74032,11026150.38,Limited service
NGA,Nigeria,rural,Drinking water,2001,6.44712,5232180.216,Limited service
NGA,Nigeria,urban,Drinking water,2001,12.87623,5793969.769,Limited service
NGA,Nigeria,total,Sanitation,2001,24.08884,30388720.1,Open defecation
NGA,Nigeria,rural,Sanitation,2001,30.34331,24625194.78,Open defecation
NGA,Nigeria,urban,Sanitation,2001,12.80857,5763524.626,Open defecation
NGA,Nigeria,total,Drinking water,2001,22.83311,28804579.18,Surface water
NGA,Nigeria,rural,Drinking water,2001,31.8936,25883340.87,Surface water
NGA,Nigeria,urban,Drinking water,2001,6.49202,2921237.757,Surface water
NGA,Nigeria,total,Sanitation,2001,20.68868,26099320.15,Safely managed service
NGA,Nigeria,rural,Sanitation,2001,22.10495,17939338,Safely managed service
NGA,Nigeria,urban,Sanitation,2001,18.13434,8159981.429,Safely managed service
NGA,Nigeria,total,Drinking water,2001,12.96582,16356728.7,Safely managed service
NGA,Nigeria,rural,Drinking water,2001,9.24682,7504285.041,Safely managed service
NGA,Nigeria,urban,Drinking water,2001,19.67323,8852443.064,Safely managed service
NGA,Nigeria,total,Sanitation,2001,22.8716,28853131.35,Unimproved
NGA,Nigeria,rural,Sanitation,2001,26.82154,21767098.12,Unimproved
NGA,Nigeria,urban,Sanitation,2001,15.74765,7086034.194,Unimproved
NGA,Nigeria,total,Drinking water,2001,22.69796,28634078.29,Unimproved
NGA,Nigeria,rural,Drinking water,2001,28.83881,23404220.59,Unimproved
NGA,Nigeria,urban,Drinking water,2001,11.62258,5229858.749,Unimproved
NGA,Nigeria,total,Sanitation,2002,7.60093,9849514.14,Basic service
NGA,Nigeria,rural,Sanitation,2002,5.78159,4756797.188,Basic service
NGA,Nigeria,urban,Sanitation,2002,10.76498,5092717.208,Basic service
NGA,Nigeria,total,Drinking water,2002,33.51088,43424406.77,Basic service
NGA,Nigeria,rural,Drinking water,2002,24.45152,20117456.77,Basic service
NGA,Nigeria,urban,Drinking water,2002,49.26622,23306949.94,Basic service
NGA,Nigeria,total,Sanitation,2002,24.72177,32035224.09,Limited service
NGA,Nigeria,rural,Sanitation,2002,14.65167,12054637.51,Limited service
NGA,Nigeria,urban,Sanitation,2002,42.23496,19980587.28,Limited service
NGA,Nigeria,total,Drinking water,2002,8.70402,11278935.13,Limited service
NGA,Nigeria,rural,Drinking water,2002,6.52878,5371546.313,Limited service
NGA,Nigeria,urban,Drinking water,2002,12.48704,5907389.12,Limited service
NGA,Nigeria,total,Sanitation,2002,23.87284,30935147.64,Open defecation
NGA,Nigeria,rural,Sanitation,2002,30.38385,24998271.89,Open defecation
NGA,Nigeria,urban,Sanitation,2002,12.54937,5936877.117,Open defecation
NGA,Nigeria,total,Drinking water,2002,21.8315,28289914.36,Surface water
NGA,Nigeria,rural,Drinking water,2002,30.81001,25348887.47,Surface water
NGA,Nigeria,urban,Drinking water,2002,6.21674,2941028.267,Surface water
NGA,Nigeria,total,Sanitation,2002,21.08542,27323122.74,Safely managed service
NGA,Nigeria,rural,Sanitation,2002,22.31842,18362449.19,Safely managed service
NGA,Nigeria,urban,Sanitation,2002,18.94107,8960674.565,Safely managed service
NGA,Nigeria,total,Drinking water,2002,13.77743,17853214.57,Safely managed service
NGA,Nigeria,rural,Drinking water,2002,9.72063,7997638.165,Safely managed service
NGA,Nigeria,urban,Drinking water,2002,20.83272,9855576.865,Safely managed service
NGA,Nigeria,total,Sanitation,2002,22.71904,29440017.35,Unimproved
NGA,Nigeria,rural,Sanitation,2002,26.86447,22102700.23,Unimproved
NGA,Nigeria,urban,Sanitation,2002,15.50962,7337315.77,Unimproved
NGA,Nigeria,total,Drinking water,2002,22.17617,28736556.87,Unimproved
NGA,Nigeria,rural,Drinking water,2002,28.48905,23439327.25,Unimproved
NGA,Nigeria,urban,Drinking water,2002,11.19728,5297228.341,Unimproved
NGA,Nigeria,total,Sanitation,2003,7.86309,10467323.46,Basic service
NGA,Nigeria,rural,Sanitation,2003,5.859,4885912.539,Basic service
NGA,Nigeria,urban,Sanitation,2003,11.22383,5581411.359,Basic service
NGA,Nigeria,total,Drinking water,2003,34.24286,45584020.53,Basic service
NGA,Nigeria,rural,Drinking water,2003,25.33064,21123613.77,Basic service
NGA,Nigeria,urban,Drinking water,2003,49.18816,24460406.16,Basic service
NGA,Nigeria,total,Sanitation,2003,24.42985,32520969.79,Limited service
NGA,Nigeria,rural,Sanitation,2003,14.26497,11895784.39,Limited service
NGA,Nigeria,urban,Sanitation,2003,41.4758,20625185.74,Limited service
NGA,Nigeria,total,Drinking water,2003,8.65037,11515355.4,Limited service
NGA,Nigeria,rural,Drinking water,2003,6.59962,5503525.389,Limited service
NGA,Nigeria,urban,Drinking water,2003,12.08937,6011830.052,Limited service
NGA,Nigeria,total,Sanitation,2003,23.65018,31483068.07,Open defecation
NGA,Nigeria,rural,Sanitation,2003,30.4244,25371385.56,Open defecation
NGA,Nigeria,urban,Sanitation,2003,12.29016,6111682.007,Open defecation
NGA,Nigeria,total,Drinking water,2003,20.84131,27743910.28,Surface water
NGA,Nigeria,rural,Drinking water,2003,29.72641,24789319.36,Surface water
NGA,Nigeria,urban,Drinking water,2003,5.94147,2954590.328,Surface water
NGA,Nigeria,total,Sanitation,2003,21.49617,28615663.57,Safely managed service
NGA,Nigeria,rural,Sanitation,2003,22.54424,18799992.8,Safely managed service
NGA,Nigeria,urban,Sanitation,2003,19.73863,9815670.574,Safely managed service
NGA,Nigeria,total,Drinking water,2003,14.61391,19454006.98,Safely managed service
NGA,Nigeria,rural,Drinking water,2003,10.20405,8509313.271,Safely managed service
NGA,Nigeria,urban,Drinking water,2003,22.00901,10944693.84,Safely managed service
NGA,Nigeria,total,Sanitation,2003,22.56071,30032775.8,Unimproved
NGA,Nigeria,rural,Sanitation,2003,26.90739,22438492.82,Unimproved
NGA,Nigeria,urban,Sanitation,2003,15.27158,7594286.297,Unimproved
NGA,Nigeria,total,Drinking water,2003,21.65156,28822507.99,Unimproved
NGA,Nigeria,rural,Drinking water,2003,28.13929,23465796.3,Unimproved
NGA,Nigeria,urban,Drinking water,2003,10.77198,5356714.898,Unimproved
